tconst,titleType,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors
tt2384952,movie,Kalla ingenting försent,0,2012,58,Documentary,5.5,17,"nm0376048,nm0849721,nm0873296"
tt3475160,movie,Invasion of the Killer Cicadas,0,2014,45,Horror,7.7,14,"nm4928845,nm5316994"
tt1576476,movie,The Night Cook,0,2010,58,"Action,Documentary,War",8.1,19,nm2381147
tt3496066,movie,Unos pocos con valor,0,2010,,"Biography,Thriller",6.1,16,nm6247725
tt31869782,movie,Ari,0,2025,88,Drama,6.7,91,nm4874872
tt1941585,movie,Les Mythos,0,2011,87,Comedy,5.7,560,nm0862312
tt22023584,movie,Maali,0,2022,93,Drama,9.3,41,nm14029360
tt35667250,movie,China vs. Hollywood - Traumfabrik unter Kontrolle,0,2025,53,Documentary,6.9,19,nm1787233
tt12615654,movie,Born to Play,0,2020,92,"Documentary,Sport",7.1,77,nm3687782
tt2457550,movie,Le goût des myrtilles,0,2014,90,Drama,7.2,23,nm0211934
tt26777143,movie,Head Case,0,2023,,Horror,4.7,13,nm4651485
tt11460816,movie,Will-o'-the-Wisp,0,2022,67,"Comedy,Fantasy,Musical",6,1167,nm0735134
tt3233418,movie,Spare Parts,0,2015,114,"Biography,Drama,History",7.2,12156,nm0573732
tt14103412,movie,Power of Rome,0,2022,83,Documentary,6.5,24,nm2859134
tt8165954,movie,When in Venice,0,2021,75,"Comedy,Romance",5.3,150,nm2534343
tt8246188,movie,Quirewood! The Musical,0,2018,,Musical,5.9,10,nm4329952
tt26470411,movie,Tagged: The Movie,0,2023,93,Crime,4.2,36,nm13905782
tt0259289,movie,Sunshine for the Poor,0,2001,55,"Comedy,Drama",6.9,197,nm0347492
tt7830972,movie,Song of the Starslayer,0,2016,188,"Adventure,Fantasy",5.2,29,nm6471272
tt2172001,movie,Cyberstalker,0,2012,92,"Drama,Mystery,Thriller",4,866,nm0186733
tt0423989,movie,Clean Thursday,0,2003,46,Documentary,7,50,nm1717952
tt16426558,movie,Romantic Mysticism: The Music of Billy Goldenberg,0,2022,102,Documentary,8.2,8,nm0313927
tt4788726,movie,The Unsound,0,2013,105,Thriller,4.7,32,nm1167642
tt1728973,movie,The Family,0,2011,88,"Horror,Thriller",3.1,5078,"nm3770762,nm2776253"
tt1783392,movie,The Odds,0,2011,92,"Crime,Mystery",5.1,536,nm0203496
tt2560094,movie,Step Up Love Story: Triple Love and Love Forever,0,2012,,"Comedy,Romance",6.3,26,nm3273822
tt1823145,movie,Valley of Dreams,0,2011,113,Drama,4.2,13,nm0332110
tt1766085,movie,Shut Up Little Man,0,2011,90,"Comedy,Documentary,Drama",6.6,1356,nm2800579
tt0406853,movie,The President's Barber,0,2004,116,"Comedy,Drama",6.9,1079,nm1595301
tt1883277,movie,Nevermore - Três Pesadelos e Um Delírio de Edgar Allan Poe,0,2011,45,"Fantasy,Horror,Mystery",5.6,15,nm3287020
tt4187702,movie,Esoterika: Maynila,0,2014,99,Drama,6.2,26,nm0702131
tt3699692,movie,Dude Bro Party Massacre III,0,2015,91,"Comedy,Horror",6,2675,"nm2738141,nm2559723,nm2013099"
tt9030108,movie,RSC: As You Like It,0,2019,176,Comedy,6.5,21,nm10137076
tt0872094,movie,Children,0,2006,93,Drama,7.3,694,nm0103880
tt11652524,movie,Sébastien Tellier: Many Lives,0,2020,80,Documentary,6.6,60,nm5605397
tt1329273,movie,Good Will Evil,0,2008,103,"Drama,Horror",5.3,81,"nm2438834,nm3208627"
tt1071815,movie,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,0,2006,95,"Action,Adventure,Animation",6.3,5162,nm1479700
tt1521224,movie,Jin Hutan,0,2009,106,"Horror,Mystery,Thriller",4.7,21,nm3636514
tt1524140,movie,A Chave da Casa,0,2009,59,"Biography,Documentary,Drama",6.2,12,"nm3000613,nm1099871"
tt9827314,movie,Eizenkot.,0,2019,48,Documentary,8.8,7,nm2103438
tt1989425,movie,1395 Days Without Red,0,2011,70,Drama,8.2,74,"nm2762243,nm0757357"
tt8170902,movie,Qué León,0,2018,93,"Comedy,Romance",6,399,nm1702781
tt3720636,movie,God's Own Country,0,2014,133,Drama,6.3,428,nm6484954
tt28298120,movie,Best Secret Place,0,2023,60,"Drama,Fantasy",5.9,19,"nm5687471,nm5687538"
tt21854424,movie,Família,0,2023,121,Drama,5.3,133,nm1330998
tt4882548,movie,Burn Your Maps,0,2016,102,"Adventure,Comedy,Drama",6.7,1868,nm1471001
tt2281587,movie,Muppets Most Wanted,0,2014,107,"Adventure,Comedy,Crime",6.4,38119,nm0090386
tt1694019,movie,Moss,0,2010,163,"Crime,Drama,Mystery",6.7,2604,nm0437652
tt5473906,movie,One Step Away,0,2014,101,"Romance,War",5.2,70,nm1699222
tt10196140,movie,La Belle Indifference,0,2019,94,"Comedy,Drama",6.4,1402,nm8237691
tt0280882,movie,The Wolf of the West Coast,0,2002,132,"Crime,Drama,Mystery",5.7,93,nm0763587
tt6355584,movie,Revelations,0,2016,118,Drama,7.4,166,nm6475928
tt7235958,movie,Kaathadi,0,2018,119,Drama,6.4,50,nm8291834
tt2359331,movie,Mother's Soul,0,2011,92,Drama,7.4,29,nm1126932
tt1552016,movie,Adelle,0,2010,90,Horror,5.8,17,nm2842648
tt4472486,movie,Marrtown,0,2017,96,Horror,6.9,37,nm5497614
tt9638084,movie,National Theatre Live: Small Island,0,2019,210,Drama,8.6,398,"nm0635895,nm2300053"
tt0249868,movie,Pedestrian,0,2000,97,"Comedy,Drama,Romance",6.7,65,nm0440204
tt10886246,movie,French Touch: Girls of Summer,0,2019,102,Drama,5.5,53,nm5505555
tt7082742,movie,Muscle,0,2019,110,Thriller,6,970,nm1976116
tt7132924,movie,Bang Bang,0,2024,103,Drama,7.3,86,nm1159083
tt2238879,movie,Look at Me Again,0,2012,77,Documentary,6.3,56,"nm1463602,nm1754549"
tt6093894,movie,Ettekal Second,0,2014,,"Drama,Romance",5,17,nm8466335
tt22074100,movie,Lady Chokey presents Scary Stories,0,2022,92,Horror,5.6,19,"nm4201676,nm5751172,nm7671228,nm3485740,nm6004299,nm14447100,nm14447101"
tt29704139,movie,Stinky Summer,0,2024,90,"Adventure,Comedy,Family",5.7,50,nm3180244
tt2145514,movie,Testamentet,0,2011,87,Documentary,7.5,264,nm1477720
tt2378281,movie,Instructions Not Included,0,2013,122,"Comedy,Drama",7.5,33522,nm0220240
tt2254110,movie,The Divide,0,2015,78,Documentary,6.7,291,nm2504839
tt14572290,movie,Muse,0,2021,45,Drama,9.6,10,nm8581392
tt14326062,movie,Héroes de barrio,0,2022,86,Comedy,5.2,190,nm3345058
tt0280927,movie,This Is My Moon,0,2000,104,"Drama,Romance,War",6.4,74,nm0359491
tt9149946,movie,Bernie the Dolphin 2,0,2019,99,"Action,Comedy,Family",4.6,872,nm0364963
tt1584730,movie,III Slices of Life,0,2010,107,"Horror,Sci-Fi,Thriller",3.3,706,nm2003157
tt30003806,movie,Around 8 AM,0,2023,98,,3.7,169,nm6440635
tt7390380,movie,I Hate New York,0,2018,75,Documentary,6.7,107,nm9283262
tt19636278,movie,Snake Gas,0,2023,112,Drama,3.7,41,nm1589671
tt1248957,movie,Dumping Lisa,0,2009,96,Comedy,3.9,120,nm2020008
tt1419971,movie,The Painter Sam Francis,0,2008,85,Documentary,7.5,7,nm0673963
tt7062604,movie,Wrestling in Punjab,0,2007,45,Documentary,9.4,16,nm8887892
tt10670858,movie,The Scout,0,2021,82,Horror,6,66,nm1009137
tt21601428,movie,U Pana Boga w Królowym Moscie,0,2024,132,Comedy,4.2,144,nm0111369
tt11873236,movie,A Boy Like That,0,2021,87,,4.4,53,nm2910929
tt33039741,movie,Malik Salah,0,2024,100,Comedy,8.3,21,nm9843937
tt2068995,movie,Abuji,0,2009,100,Drama,6.8,8,nm4689689
tt10177712,movie,Alexis Viera: A Story of Surviving,0,2019,68,Documentary,7.2,60,nm6688562
tt1016184,movie,Hit for Six,0,2007,99,"Drama,Sport",5.8,23,nm2628478
tt4936300,movie,By the Rails,0,2016,88,Drama,5.7,279,nm0594198
tt4678428,movie,Runh: The Debt,0,2015,123,Drama,7.8,19,nm7321328
tt15249688,movie,The Squad: Rise of the Chicano Squad,0,2022,,Action,8.5,11,nm2572998
tt1535980,movie,A Good Life: The Joe Grushecky Story,0,2007,91,Documentary,8.9,13,"nm3666442,nm3665511"
tt0443756,movie,Marronnier,0,2004,79,Horror,3.7,175,nm1934273
tt1075636,movie,Blood Ties,0,2007,93,Action,7.2,79,nm0565955
tt22802210,movie,Dear Thirteen,0,2022,80,Documentary,8.8,22,nm1122991
tt1946131,movie,Alien Zombie Invasion,0,2011,84,"Comedy,Horror,Sci-Fi",4.2,67,nm1918736
tt0484039,movie,Glue,0,2006,110,"Drama,Romance",6.3,1609,nm2063526
tt1339111,movie,Know Your Mushrooms,0,2008,74,Documentary,6.4,337,nm0542951
tt0481511,movie,Little Dodo,0,2008,79,"Adventure,Animation,Family",6.5,96,"nm0745199,nm0902741"
tt5270464,movie,The 2015 World Series,0,2015,86,Documentary,7.5,24,nm1780246
tt7476438,movie,14 Cameras,0,2018,90,"Crime,Horror,Thriller",4.7,3604,"nm4903618,nm2881028"
tt6524704,movie,Here Be Dragons,0,2018,70,Horror,4,320,nm5126909
tt2005331,movie,Rose,0,2012,86,"Crime,Drama",6.5,53,nm2704808
tt0951279,movie,The Right Distance,0,2007,106,Drama,6.9,1253,nm0563473
tt1495768,movie,Future My Love,0,2012,97,Documentary,6.7,146,nm2880284
tt6825762,movie,Side A Side B,0,2017,78,"Drama,Musical,Romance",7.9,16,nm2531550
tt1483445,movie,Mr. Lucke,0,2002,80,"Action,Adventure,Comedy",5.6,10,nm0881135
tt20766126,movie,Vivaha Avahanam,0,2022,128,"Comedy,Drama,Romance",6.1,305,"nm13715629,nm7917674"
tt8685520,movie,Dauntless: The Battle of Midway,0,2019,98,"Action,Adventure,History",3.4,1017,nm2318489
tt12588132,movie,Hockey Dream,0,2020,80,Documentary,5.4,8,nm10853587
tt2343601,movie,Knuckleball!,0,2012,93,"Documentary,Sport",7.1,1807,"nm0827830,nm0839064"
tt1900959,movie,Scattered Cloud,0,2011,,Comedy,5.6,151,nm0223664
tt2642442,movie,Studentfesten,0,2013,99,Comedy,5.5,1417,nm0762217
tt29578975,movie,Prospect House,0,2023,,Drama,7.2,18,nm1661504
tt3238384,movie,Umezurtzak,0,2015,106,"Drama,Family,History",8.8,9,nm0215887
tt14570440,movie,Radical,0,2023,125,Drama,7.8,6626,nm2343031
tt3342852,movie,Kaleidoscope World,0,2013,123,"Drama,Family,Musical",6.9,11,nm3051375
tt21342018,movie,Best Couple,0,2022,,Romance,8.3,8,nm13867999
tt5457244,movie,Bodkin Ras,0,2016,79,"Crime,Drama,Thriller",6.3,106,nm4306987
tt10062556,movie,Bhuj: The Pride of India,0,2021,113,"Action,Drama,History",4.2,25096,nm10564978
tt6877562,movie,Hurt,0,2018,93,"Drama,Horror,Mystery",3.5,502,nm1867458
tt3298228,movie,Land in Sicht,0,2013,93,Documentary,5.9,34,"nm0445056,nm0472894"
tt3281548,movie,Little Women,0,2019,135,"Drama,Romance",7.8,265855,nm1950086
tt1986079,movie,The Dark,0,2011,80,"Drama,Thriller",6.7,43,nm1255207
tt2241481,movie,Ibiza Dark,0,2024,95,"Drama,Romance,Thriller",8.4,16,nm4577773
tt27904948,movie,Isla Alien,0,2023,87,"Documentary,Sci-Fi",6.8,206,nm9572580
tt6448536,movie,Porro Hecho En Colombia,0,2015,,,7.4,8,
tt6867828,movie,With or Without You,0,2016,101,Romance,6.4,13,nm8979289
tt2239832,movie,Think Like a Man Too,0,2014,106,"Comedy,Romance",5.7,23623,nm1103162
tt2339613,movie,Rhys Darby Live: Imagine That!,0,2008,60,Comedy,7.4,53,nm0003474
tt2781414,movie,Right to Believe,0,2014,112,"Drama,Horror",2.5,158,nm4948755
tt35922918,movie,Pérdida Total,0,2025,94,Comedy,5.8,32,nm1761722
tt0422965,movie,Piter,0,2004,79,Documentary,7.7,26,nm0331366
tt7084614,movie,Nowhere Mind,0,2018,105,Thriller,4.5,260,nm3349553
tt13433802,movie,A Quiet Place: Day One,0,2024,99,"Drama,Horror,Sci-Fi",6.3,148656,nm3968825
tt5465608,movie,Extramaterial,0,2016,59,Documentary,6.6,6,nm4898158
tt14623178,movie,The Father of the Cyborgs,0,2021,76,Documentary,7.3,25,nm5614779
tt6779396,movie,Cash on Delivery,0,2017,137,Thriller,6.6,1024,nm8922686
tt6126492,movie,Mother Krampus,0,2017,94,Horror,3.2,1164,nm8644829
tt0495596,movie,Tales from Earthsea,0,2006,115,"Adventure,Animation,Fantasy",6.3,46307,nm2066439
tt2042449,movie,Anything Is Possible,0,2013,93,"Drama,Family,Music",5.9,537,nm0622860
tt19289040,movie,Jahaan Chaar Yaar,0,2022,126,"Comedy,Drama",3.3,8424,nm1520918
tt13055304,movie,The Chinese Widows,0,2018,83,Drama,6.1,11,"nm10514301,nm11880209"
tt1485761,movie,"No God, No Master",0,2012,94,"Crime,Drama,History",5.9,995,nm0338372
tt5658714,movie,Pink Guinea Pig,0,2014,91,"Comedy,Romance",6.8,476,nm3341538
tt0338785,movie,The Big Chingon,0,2003,,Drama,5.7,20,nm0622137
tt11834562,movie,"Labordeta, un hombre sin más",0,2022,93,Documentary,7.7,56,"nm11369760,nm0882084"
tt2791334,movie,Newton's Grace,0,2017,78,"Biography,Drama,History",6.2,68,nm2076307
tt12980392,movie,Project Dreams: How to Build Mazinger Z's Hangar,0,2020,116,"Drama,Fantasy,Sci-Fi",6,129,nm3108153
tt8744608,movie,Monument,0,2018,108,"Drama,Thriller",5.9,525,nm5250587
tt5857946,movie,I Love You to Death,0,2016,105,"Comedy,Horror,Romance",5.2,60,nm4596196
tt1390842,movie,Kaalbela,0,2009,120,Drama,7.1,199,nm0315872
tt0288491,movie,"Hi, Tereska",0,2001,86,Drama,7.1,1608,nm0322894
tt5342570,movie,The Truth on Trial,0,2016,,Drama,9.9,13,nm5894615
tt3073898,movie,108 Stitches,0,2014,118,"Comedy,Romance,Sport",4.2,156,nm1116017
tt8006926,movie,The Russian Five,0,2018,102,"Documentary,Sport",8.1,1560,nm3276533
tt1547913,movie,Naked Nerve Endings,0,2010,88,Comedy,7.4,8,nm2404534
tt11953248,movie,Garuda Gamana Vrishabha Vahana,0,2021,151,"Crime,Drama,Thriller",8.2,8711,nm8833077
tt3714596,movie,Brave New Souls: Black Sci-Fi and Fantasy Writers of the 21st Century,0,2014,63,Documentary,6.4,11,nm4412876
tt22184760,movie,Warden,0,2025,90,"Drama,Fantasy,Mystery",5,384,nm2748516
tt4926822,movie,We Are Family,0,2016,99,Comedy,6.1,1284,nm0480768
tt1279478,movie,Pizza und Marmelade,0,2008,93,Drama,6,48,nm0225871
tt9468400,movie,Shah Jahan Regency,0,2019,156,Drama,6.6,1280,nm3797575
tt29742220,movie,Tokusou Sentai Dekaranger 20th: Fireball Booster,0,2024,50,"Action,Adventure,Fantasy",7,31,nm0913818
tt1459029,movie,Broder Daniel Forever,0,2009,55,"Documentary,Music",6.6,250,"nm3490452,nm1795890,nm1234876"
tt8108282,movie,DVD 2,0,2019,45,Horror,3.2,19,nm8346011
tt4373906,movie,Once a Year It Does Not Hurt,0,2014,90,Comedy,3.1,157,nm1580740
tt0800080,movie,The Incredible Hulk,0,2008,112,"Action,Adventure,Sci-Fi",6.6,541956,nm0504642
tt2219958,movie,Ciudadano Buelna,0,2013,102,"Drama,History",5.5,105,nm0147356
tt1267500,movie,Phoonk,0,2008,110,"Drama,Horror,Mystery",4,1431,nm0890060
tt1351237,movie,Sheeps Clothing,0,2008,73,"Crime,Drama,Thriller",7.3,9,nm3267258
tt5536398,movie,Versus: The Life and Films of Ken Loach,0,2016,93,Documentary,7.3,525,nm1031790
tt5700496,movie,Pet Fooled,0,2016,70,Documentary,7.4,698,nm3635623
tt0314524,movie,Popular Music,0,2004,105,"Comedy,Drama",6.5,5756,nm0046636
tt6678876,movie,Half Brother,0,2018,98,Drama,5.8,145,nm1809189
tt7692822,movie,Driven,0,2019,90,"Comedy,Horror,Thriller",4.9,3597,nm3324272
tt21277538,movie,Secrets in the Building,0,2022,86,Thriller,5.3,138,nm0132414
tt0396587,movie,FAQs,0,2005,95,Drama,5.8,544,"nm0507185,nm1533823"
tt2050645,movie,The Mirror Mask,0,2005,110,,7,90,nm0288188
tt7278052,movie,Through a Dark Mirror,0,2019,108,Mystery,5.9,53,nm5344646
tt17044664,movie,Chilli Laugh Story,0,2022,94,Comedy,5.8,401,nm13300726
tt6406458,movie,Man of Will,0,2017,115,"Action,Drama",6.5,207,nm8694244
tt12369624,movie,Saint Petersdrag,0,2019,51,Documentary,7.5,8,nm11600900
tt2651538,movie,Unorthodox,0,2013,89,"Documentary,Drama",7.1,109,"nm5486167,nm5119292"
tt18069358,movie,Fay's Palette,0,2021,86,"Drama,Thriller",5.7,15,nm9241943
tt1242782,movie,Luck,0,2009,141,"Action,Adventure,Drama",4.9,3224,nm1433566
tt0972913,movie,Vasthavam,0,2006,145,"Action,Crime,Thriller",7,451,nm1500124
tt10530720,movie,Overseas,0,2019,90,Documentary,7.4,456,nm3515814
tt10109750,movie,Baba: Bu Alem Bi Alem,0,2019,94,"Comedy,Drama",2.9,563,nm1754495
tt6340642,movie,Ma fille,0,2018,80,Drama,6,148,nm1929699
tt5602872,movie,Snuff,0,2016,45,"Comedy,Horror",8.4,16,"nm6372631,nm4191135"
tt4370194,movie,MOOP,0,2019,77,"Drama,Fantasy,Romance",7,31,nm1815512
tt6238896,movie,Earth: One Amazing Day,0,2017,95,"Documentary,Family",7.8,3212,"nm0197773,nm1292131,nm0916424"
tt1592303,movie,Ask Your Heart,0,2010,115,"Drama,Romance",8,9979,nm0476174
tt10078834,movie,Wrestled Away: The Lee Kemp Story,0,2019,69,"Documentary,Sport",7.3,22,nm5107572
tt27834180,movie,The Contract,0,2024,90,Comedy,3.7,110,
tt1453965,movie,Breathing Port Robinson,0,2009,109,Documentary,7.4,10,nm2247687
tt3949626,movie,Sigaram Thodu,0,2014,147,"Action,Thriller",6.2,512,nm4451752
tt2225628,movie,Becoming Sons & Daughters,0,2012,53,"Documentary,Drama",7.6,7,nm4514018
tt0371499,movie,'Til Death Do Us Part,0,2002,85,Horror,4.4,54,"nm1121531,nm3499084"
tt3557828,movie,The Medicine Seller,0,2013,105,Drama,6.8,430,nm0602370
tt22261092,movie,Laklak: Kapag may alak may balak,0,2018,73,Drama,6.6,16,nm3041114
tt5096926,movie,Rdeca raketa,0,2015,90,Adventure,5.7,41,nm1027823
tt0990363,movie,Detention,0,2010,81,"Horror,Thriller",2.9,1002,nm0382783
tt1174035,movie,Echte Wiener - Die Sackbauer-Saga,0,2008,90,"Comedy,Drama",6.5,297,nm0643816
tt1313104,movie,The Cove,0,2009,92,"Biography,Crime,Documentary",8.4,52271,nm2694309
tt3644032,movie,Censor Must Die,0,2014,150,"Adventure,Documentary,News",7.2,12,nm3120981
tt6092712,movie,Amar Praner Priya,0,2009,148,"Drama,Romance",6.8,108,nm4512390
tt22045080,movie,DJ Wale Babu,0,2022,146,"Action,Crime,Drama",7.7,145,nm4030793
tt15310512,movie,Nadia,0,2021,90,"Biography,Documentary",6.5,26,nm2977234
tt0843326,movie,Bommarillu,0,2006,170,"Comedy,Drama,Romance",8.2,10464,nm2347386
tt3020878,movie,Bullitt and the Mystery of the Devil's Root,0,2013,93,Action,5.6,7,"nm5520703,nm0734362"
tt1819733,movie,USS Franklin: Honor Restored,0,2011,73,Documentary,8.1,57,nm1188916
tt6200770,movie,Nunca he estado en Poughkeepsie,0,2013,61,Drama,6.5,10,nm1551692
tt29259841,movie,Arctic Armageddon,0,2023,86,Adventure,3,269,nm3473070
tt1531632,movie,Bianco,0,2010,82,"Drama,Mystery,Thriller",5,13,nm1060967
tt35419748,movie,Sauda Khara Khara,0,2025,,Comedy,5.8,6,nm10876077
tt1687247,movie,Life in a Day,0,2011,95,"Documentary,Drama",7.6,15686,"nm9546825,nm3388028,nm0531817,nm4302299,nm3465005,nm4231258,nm2444458,nm1754704,nm5197357,nm4642456,nm1780501,nm2660881,nm3853714,nm9198261,nm1067715,nm4309887,nm3416434,nm1486915,nm4363461,nm4082140,nm3401234,nm2266744,nm1531832,nm1878854,nm4335102,nm1228224,nm2464693,nm3946993,nm2465524,nm4427215,nm4558775,nm2051050,nm6885237,nm7470817,nm5496949"
tt27459103,movie,AREA21 Live on Planet Earth,0,2023,46,Music,6.7,14,nm13143391
tt4629266,movie,Born in China,0,2016,79,Documentary,7.2,4211,nm1283651
tt5624042,movie,Kapali Gise,0,2016,39,Documentary,7.1,290,"nm8063355,nm8063354,nm4340623,nm8063353"
tt20227026,movie,Grand Paris,0,2022,72,Comedy,5.9,176,nm12560062
tt3104656,movie,Midnight Sex Run,0,2015,100,"Action,Adventure,Comedy",1.6,338,"nm3209531,nm0450347"
tt3279708,movie,Autopsy on a Dream,0,2013,84,Documentary,8.1,14,nm0918030
tt25011204,movie,Hükümet Bey,0,2024,117,Drama,4.4,10,nm9255180
tt3032300,movie,Oggy and the Cockroaches,0,2013,80,"Adventure,Animation,Comedy",6.4,1245,nm0419829
tt4419022,movie,The Dinkytown Uprising,0,2015,96,"Biography,Documentary,History",7.6,12,"nm6913637,nm0311895"
tt0814170,movie,Karloff and Me,0,2006,,Documentary,4.6,17,nm1680461
tt0847211,movie,Don't Shoot the Pharmacist!,0,2008,79,Comedy,7.1,63,nm1922357
tt1978409,movie,Bombies,0,2001,57,Documentary,8,22,nm1818466
tt0356614,movie,Foolproof,0,2003,94,"Action,Comedy,Crime",6.4,11488,nm0680889
tt26693609,movie,Belyy angel tundry,0,2021,75,Drama,7.5,6,nm13602161
tt0368725,movie,The Fever,0,2004,83,Drama,5.6,1393,nm0626254
tt3838802,movie,Blood Stripe,0,2016,92,"Drama,Thriller,War",6.3,215,nm0041280
tt10314506,movie,One Hundred Thousand Bad Jokes 2,0,2017,,,6,6,
tt7525910,movie,Return to Bollene,0,2017,69,Drama,6.8,92,nm3607318
tt21298856,movie,Brothers,0,2022,100,Drama,7.4,14,nm13852644
tt2107644,movie,A Plague So Pleasant,0,2013,76,"Drama,Horror,Thriller",5.7,85,"nm4766951,nm5792320"
tt7698982,movie,Kiss Me Kosher,0,2020,101,"Comedy,Drama,Romance",5.9,734,nm4521136
tt12280576,movie,Girls und Panzer Compilation Movie,0,2018,122,"Action,Animation,Comedy",7.5,50,nm1598205
tt21936740,movie,Roberta,0,2023,80,Documentary,7.3,31,nm8405573
tt35322743,movie,Mummy,0,2025,,Horror,5.8,11,nm9185209
tt1648190,movie,The Dark Tower,0,2017,95,"Action,Adventure,Fantasy",5.6,150578,nm1064048
tt1534834,movie,Rock and Roll Stole My Soul,0,2010,72,"Comedy,Drama,Musical",7.5,14,nm2595412
tt33887354,movie,Once Upon a Honeymoon,0,2024,109,"Drama,Romance",6.8,22,nm10496235
tt2554700,movie,Plastic,0,2012,78,Thriller,2.6,86,nm3231736
tt2368635,movie,Bird People,0,2014,127,"Drama,Fantasy,Romance",6.1,3315,nm0273863
tt1941638,movie,Sadda Adda,0,2012,115,"Comedy,Drama,Romance",7,1474,nm2813440
tt2656456,movie,Vietnam: Ola einai dromos...,0,2013,75,Drama,9.3,16,nm5489472
tt9753990,movie,Star Trek First Frontier,0,2020,85,Sci-Fi,5.7,291,nm10124900
tt11729546,movie,Hold-Up,0,2020,169,"Documentary,Drama",4.3,181,nm4243395
tt9006120,movie,The Dawn of Kaiju Eiga,0,2019,50,"Documentary,History",8.1,25,nm10125582
tt0468649,movie,Animusu anima,0,2005,97,Romance,6.1,40,nm1974220
tt0435774,movie,When Tyrants Kiss,0,2004,93,Mystery,6.7,22,nm1161883
tt2056556,movie,Directing Hell,0,2011,79,Documentary,7.4,69,nm1493021
tt13075590,movie,Picture of You,0,2020,88,Drama,7.4,11,nm9717021
tt3027188,movie,Find Me,0,2014,85,"Horror,Mystery,Thriller",4.3,1076,nm1558526
tt4264562,movie,Camino de Santiago,0,2015,82,Documentary,6.5,34,"nm2801997,nm6111465"
tt7024212,movie,Malditas & Condenadas,0,2017,63,"Comedy,Fantasy,Horror",4.1,16,"nm5654055,nm0769899"
tt1959367,movie,Descaminhos,0,2007,75,Documentary,7.2,7,"nm2662438,nm4499414,nm3847640,nm2701037,nm1786154,nm3861256,nm2657608,nm3849758"
tt1832359,movie,Garigeba 20 Tslis Shemdeg,0,2011,100,"Action,Comedy,Drama",4.8,44,nm0464012
tt1859564,movie,Pasolini e la morte: Un giallo puramente intellettuale,0,2005,52,Documentary,5.8,14,nm0346583
tt3194412,movie,El gran circo pobre de Timoteo,0,2013,75,"Documentary,Drama",6.7,29,nm3048527
tt22769820,movie,Legion of Super-Heroes,0,2023,83,"Action,Animation,Sci-Fi",5.8,5216,nm5208146
tt5689068,movie,Why We're Killing Gunther,0,2017,92,"Action,Comedy,Thriller",4.8,15849,nm0453115
tt15789034,movie,Black Bits,0,2023,82,Thriller,4.3,102,nm4069082
tt19759618,movie,Golden Kamuy,0,2024,127,"Action,Adventure,History",6.3,2556,nm8093048
tt7827918,movie,Ja repujem: Smoke Mardeljano,0,2016,50,"Biography,Documentary",8.1,21,nm3660667
tt3379524,movie,Patria obscura,0,2013,83,"Biography,Documentary,Family",7,13,nm6128469
tt4685762,movie,The Craft: Legacy,0,2020,97,"Drama,Fantasy,Horror",4.6,17713,nm1830380
tt2873660,movie,Uvertür,0,2013,92,"Drama,Mystery,Sci-Fi",7,46,nm5390834
tt16273842,movie,Toga,0,2023,62,"Comedy,Drama",7.5,223,nm8156371
tt9373796,movie,Tusuk Jelangkung di Lubang Buaya,0,2018,82,Horror,3.4,25,nm1345515
tt0314121,movie,Mortadelo & Filemon: The Big Adventure,0,2003,107,"Action,Adventure,Comedy",5.3,3744,nm0275250
tt0826173,movie,Sacachispas,0,2005,71,Documentary,8.1,9,"nm2324736,nm2320737"
tt9392374,movie,Girl,0,2020,92,"Mystery,Thriller",4.9,4190,nm1039977
tt2836442,movie,Facenet,0,2012,,Drama,2.9,9,nm5620259
tt4265500,movie,Between Waves,0,2018,90,"Adventure,Comedy,Drama",5.2,131,"nm0378570,nm6577962"
tt6230488,movie,"Ninguém Entra, Ninguém Sai",0,2017,83,Comedy,4.3,220,nm0398789
tt27811341,movie,White Collars,0,2023,84,Comedy,2.5,68,nm10679513
tt23397732,movie,Zhuchok,0,2015,70,,10,8,"nm14212292,nm14212293"
tt13617896,movie,The Nudity,0,2020,80,Documentary,5.6,20,nm11921434
tt2922610,movie,The Film Student Movie,0,2015,91,Comedy,6.8,15,"nm4580232,nm5344332"
tt2012665,movie,Repentance,0,2013,90,"Drama,Horror,Thriller",4.9,2864,nm0129310
tt3401962,movie,Gou shi san,0,2013,119,Drama,7.5,1213,nm3148857
tt18967824,movie,Lost Nation,0,2024,,Drama,7.8,8,nm0186610
tt3451720,movie,Francofonia,0,2015,88,"Drama,History",6.6,3069,nm0812546
tt6892758,movie,The Wild Man: Skunk Ape,0,2021,95,Horror,3.6,160,nm3130405
tt13611662,movie,Don't Give Up,0,2021,56,Drama,5,81,nm5101650
tt2411896,movie,A Dream in the Making,0,2012,53,Documentary,6.7,46,nm2305479
tt1489965,movie,The Killer Robots and the Battle for the Cosmic Potato,0,2009,80,"Comedy,Sci-Fi",5.7,34,nm3649562
tt1446151,movie,Rookies the Movie: Graduation,0,2009,137,"Drama,Sport",6.1,228,nm2601775
tt3062618,movie,Mariah Carey: Live from Central Park,0,2014,,"Documentary,Music",3.2,18,"nm1410292,nm0656033"
tt1589627,movie,American Maniacs,0,2012,86,"Drama,Horror,Thriller",3,202,nm1986244
